4077300000000000 4074500000000000 4070d00000000000 4077400000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c040000000000000 403a000000000000 407b400000000000 407fb00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c067a00000000000 c066000000000000 c075c00000000000 c055400000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c0679fffffffffff c066000000000000 c075bfffffffffff c0553ffffffffffe 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c080000000000000 4055400000000000 407a800000000000 4072600000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c080000000000000 4055400000000000 407a800000000000 4072600000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4073a00000000000 c07c300000000000 c06cc00000000000 4060200000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
407d000000000000 406f000000000000 4072d00000000000 c062e00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
407d000000000000 406effffffffffff 4072cfffffffffff c062dfffffffffff 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c07f800000000000 4073d00000000000 c042000000000000 c07e600000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c07f800000000000 4073d00000000000 c042000000000000 c07e600000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4034000000000000 c07ba00000000000 4072500000000000 c057800000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4071f00000000000 c071f00000000000 c080000000000000 407a400000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4071f00000000000 c071f00000000000 c080000000000000 407a400000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c014000000000000 c076500000000000 407e100000000000 c068c00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c014000000000000 c076500000000000 407e100000000000 c068c00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c068800000000000 c079e00000000000 c057c00000000000 c059800000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c07ba00000000000 4043800000000000 c075500000000000 4043000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c07ba00000000000 4043800000000000 c075500000000000 4043000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4077600000000000 404d800000000000 c065a00000000000 c061600000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4077600000000000 404d800000000000 c065a00000000000 c061600000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
407da00000000000 4076700000000000 4074100000000000 c079100000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
407aa00000000000 4047800000000000 c074400000000000 4071e00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
407aa00000000000 4047800000000000 c0743ffffffffffe 4071e00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4061a00000000000 c030000000000000 4064400000000000 405bc00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4061a00000000000 c030000000000000 4064400000000000 405bc00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c06d600000000000 c073500000000000 c06ea00000000000 c073b00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c067600000000000 c070100000000000 4079900000000000 c068800000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c067600000000000 c070100000000000 40798fffffffffff c0687ffffffffffe 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c073100000000000 c07a500000000000 c06be00000000000 4076100000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c073100000000000 c07a500000000000 c06be00000000000 4076100000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
407e700000000000 407f300000000000 c075400000000000 4070300000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4063e00000000000 4076200000000000 c075800000000000 c073900000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4063e00000000000 4076200000000000 c075800000000000 c073900000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c070500000000000 c070d00000000000 c07cf00000000000 c079900000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c070500000000000 c070d00000000000 c07cf00000000000 c079900000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4078200000000000 4050000000000000 c05a000000000000 406a400000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c078f00000000000 c077c00000000000 c070000000000000 406aa00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c078efffffffffff c077c00000000000 c070000000000000 406aa00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4068a00000000000 c06e400000000000 c044000000000000 4078700000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4068a00000000000 c06e400000000000 c044000000000000 4078700000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c078f00000000000 407c300000000000 4046800000000000 c068e00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c066000000000000 4068c00000000000 4071400000000000 c063400000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c066000000000000 4068c00000000000 4071400000000000 c063400000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
405a000000000000 4070200000000000 c07ea00000000000 4046800000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
405a000000000000 4070200000000000 c07ea00000000000 4046800000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4079900000000000 4072700000000000 407ae00000000000 c075f00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c05a000000000000 c071b00000000000 407ea00000000000 4066000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c05a000000000000 c071b00000000000 407e9fffffffffff 4065fffffffffffe 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c07ed00000000000 c06ac00000000000 407ec00000000000 4062a00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c07ed00000000000 c06ac00000000000 407ec00000000000 4062a00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4073500000000000 4073a00000000000 407cb00000000000 c077100000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c05ec00000000000 407ac00000000000 c073800000000000 c077700000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c05ec00000000000 407ac00000000000 c0737fffffffffff c0776fffffffffff 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c066800000000000 c040800000000000 407d000000000000 406bc00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c066800000000000 c040800000000000 407d000000000000 406bc00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c06a200000000000 c07ed00000000000 4079a00000000000 c05d800000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c067600000000000 c077f00000000000 405b000000000000 c078a00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c067600000000000 c077efffffffffff 405afffffffffffe c0789ffffffffffe 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4076700000000000 c067400000000000 c06d000000000000 4071d00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4076700000000000 c067400000000000 c06d000000000000 4071d00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c069a00000000000 407b600000000000 c06d800000000000 c050400000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c06d000000000000 c03b000000000000 4073300000000000 c06aa00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c06d000000000000 c03b000000000000 40732fffffffffff c06a9ffffffffffe 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
407a700000000000 c05d400000000000 c07cd00000000000 c06ca00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
407a700000000000 c05d400000000000 c07cd00000000000 c06ca00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c024000000000000 407c800000000000 c07b800000000000 4071e00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4075100000000000 c067800000000000 c07f000000000000 4066800000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4075100000000000 c067800000000000 c07f000000000000 4066800000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4062e00000000000 4071200000000000 4055000000000000 402e000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4062e00000000000 4071200000000000 4055000000000000 402e000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
403a000000000000 c044000000000000 4076d00000000000 405d800000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c060e00000000000 4064800000000000 4064a00000000000 4074000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c060e00000000000 4064800000000000 4064a00000000000 4074000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
407ef00000000000 c07cf00000000000 4024000000000000 406b800000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
407ef00000000000 c07cf00000000000 4024000000000000 406b800000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c06ca00000000000 c075b00000000000 c068e00000000000 4037000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c079c00000000000 c031000000000000 c063400000000000 407a400000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c079c00000000000 c031000000000000 c063400000000000 407a400000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
405ec00000000000 4072000000000000 4054400000000000 4018000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
405ec00000000000 4072000000000000 4054400000000000 4018000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
406b800000000000 c074600000000000 4072800000000000 4063c00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c050400000000000 c073c00000000000 407df00000000000 c05bc00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c050400000000000 c073c00000000000 407defffffffffff c05bbffffffffffc 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c072b00000000000 4058000000000000 4071700000000000 c05b000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c072b00000000000 4058000000000000 4071700000000000 c05b000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c06a000000000000 c061800000000000 4078900000000000 c078400000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
407e900000000000 c05a400000000000 4073800000000000 c06e200000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
407e900000000000 c05a400000000000 4073800000000000 c06e200000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4072800000000000 c06e000000000000 c05d400000000000 407ea00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4072800000000000 c06e000000000000 c05d400000000000 407ea00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
405d000000000000 c068200000000000 4074c00000000000 4041800000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c04d000000000000 c06f800000000000 c063e00000000000 c07da00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c04d000000000000 c06f800000000000 c063e00000000002 c07d9fffffffffff 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4079000000000000 4047800000000000 4070e00000000000 c07f200000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4079000000000000 4047800000000000 4070e00000000000 c07f200000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c066000000000000 4053800000000000 c05c800000000000 c078100000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4045800000000000 401c000000000000 4067c00000000000 4073500000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4045800000000000 401c000000000000 4067c00000000000 4073500000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c07a300000000000 c058400000000000 406c200000000000 407f900000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c07a300000000000 c058400000000000 406c200000000000 407f900000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c070c00000000000 4071600000000000 405fc00000000000 4000000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4063400000000000 402e000000000000 c069000000000000 4079d00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4063400000000000 402e000000000000 c069000000000002 4079cfffffffffff 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4070600000000000 406dc00000000000 4056400000000000 4077a00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4070600000000000 406dc00000000000 4056400000000000 4077a00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c074c00000000000 405c000000000000 4070700000000000 c073f00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4074d00000000000 406b800000000000 c067e00000000000 c064c00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4074d00000000000 406b800000000000 c067dffffffffffd c064bfffffffffff 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c073400000000000 c06a800000000000 4074600000000000 c034000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c073400000000000 c06a800000000000 4074600000000000 c034000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4075800000000000 c07c700000000000 404e000000000000 4057800000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c06e600000000000 4031000000000000 4073100000000000 407c700000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c06e600000000000 4031000000000000 40730fffffffffff 407c6fffffffffff 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4066800000000000 c07e100000000000 c07dd00000000000 c077200000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4066800000000000 c07e100000000000 c07dd00000000000 c077200000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c040800000000000 c064200000000000 407df00000000000 407c700000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
407e900000000000 4079a00000000000 c07f400000000000 c03c000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
407e8fffffffffff 40799fffffffffff c07f400000000000 c03c000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4053400000000000 c06c000000000000 4073e00000000000 c061a00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4053400000000000 c06c000000000000 4073e00000000000 c061a00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c074400000000000 c050800000000000 4072800000000000 c070d00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
404a000000000000 c06fe00000000000 406ac00000000000 4061a00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
404a000000000000 c06fe00000000000 406abfffffffffff 40619fffffffffff 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4066c00000000000 bff0000000000000 4078600000000000 c07b100000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4066c00000000000 bff0000000000000 4078600000000000 c07b100000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c02c000000000000 4064600000000000 c07d400000000000 c07e100000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c07b800000000000 c078900000000000 4014000000000000 407a000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c07b7fffffffffff c0788fffffffffff 4013ffffffffffe0 4079ffffffffffff 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c073500000000000 c066c00000000000 c05e800000000000 4079100000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c073500000000000 c066c00000000000 c05e800000000000 4079100000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4073200000000000 4058000000000000 c07cc00000000000 c04c000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4070f00000000000 c078800000000000 407c400000000000 4055000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4070efffffffffff c0787fffffffffff 407c3fffffffffff 4054fffffffffffc 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c06d000000000000 407a300000000000 c071400000000000 4073500000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c06d000000000000 407a300000000000 c071400000000000 4073500000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c064800000000000 4069200000000000 4061400000000000 c071a00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
407c700000000000 c078300000000000 c069200000000000 c07f700000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
407c700000000000 c078300000000000 c0691ffffffffffe c07f6fffffffffff 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4061a00000000000 c061e00000000000 407fd00000000000 c047800000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4061a00000000000 c061e00000000000 407fd00000000000 c047800000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c06e000000000000 c000000000000000 c035000000000000 c037000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4024000000000000 405f000000000000 c058000000000000 c06f400000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4024000000000000 405f000000000000 c058000000000000 c06f400000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c067600000000000 c066c00000000000 c07d000000000000 407d800000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c067600000000000 c066c00000000000 c07d000000000000 407d800000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4046800000000000 4051000000000000 4067a00000000000 c076e00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c078a00000000000 c073000000000000 c06d200000000000 405bc00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c0789fffffffffff c073000000000000 c06d1fffffffffff 405bbffffffffffe 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4010000000000000 407a700000000000 404d000000000000 407c000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4010000000000000 407a700000000000 404d000000000000 407c000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c079900000000000 c079200000000000 4076200000000000 4070b00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c053800000000000 407cd00000000000 c05a400000000000 4079600000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c053800000000000 407cd00000000000 c05a3ffffffffffe 40795fffffffffff 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c060c00000000000 c078300000000000 403c000000000000 4078b00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c060c00000000000 c078300000000000 403c000000000000 4078b00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4077800000000000 c070700000000000 4078a00000000000 4072e00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4054400000000000 4056400000000000 4063200000000000 406cc00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4054400000000000 4056400000000000 40631fffffffffff 406cbfffffffffff 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4062c00000000000 c04e000000000000 406c400000000000 c078c00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4062c00000000000 c04e000000000000 406c400000000000 c078c00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c070e00000000000 c066800000000000 4060600000000000 c07e300000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c06ea00000000000 c026000000000000 405bc00000000000 c06a600000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c06ea00000000000 c026000000000000 405bbffffffffffe c06a5fffffffffff 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c07a300000000000 4039000000000000 406b600000000000 c07e800000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c07a300000000000 4039000000000000 406b600000000000 c07e800000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c031000000000000 c06be00000000000 c066200000000000 c008000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4063600000000000 4078400000000000 4054000000000000 c066800000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4063600000000000 4078400000000000 4054000000000000 c066800000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c055400000000000 c042000000000000 407f800000000000 4049000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c055400000000000 c042000000000000 407f800000000000 4049000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c067000000000000 4074300000000000 c044800000000000 4071000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c079e00000000000 c074300000000000 c06a000000000000 c05ac00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c079e00000000000 c074300000000000 c069ffffffffffff c05abffffffffffe 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4074000000000000 c078e00000000000 405b000000000000 4071300000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4074000000000000 c078e00000000000 405b000000000000 4071300000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4074300000000000 407a700000000000 404a800000000000 c061200000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
406a800000000000 c06ce00000000000 c073300000000000 4061400000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
406a800000000000 c06ce00000000000 c0732fffffffffff 40613ffffffffffe 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4055000000000000 c071e00000000000 c077100000000000 c072500000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4055000000000000 c071e00000000000 c077100000000000 c072500000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4079400000000000 c07c200000000000 4055800000000000 4073000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c070c00000000000 c047800000000000 c07c800000000000 4047800000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c070c00000000000 c047800000000000 c07c7fffffffffff 40477ffffffffff8 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c063600000000000 406e800000000000 c031000000000000 4059c00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c063600000000000 406e800000000000 c031000000000000 4059c00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
406a000000000000 c049800000000000 4062200000000000 c073d00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c069000000000000 c07ac00000000000 c07f100000000000 407b500000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c069000000000000 c07ac00000000000 c07f100000000000 407b500000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c032000000000000 c07d600000000000 404b800000000000 c07c000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c032000000000000 c07d600000000000 404b800000000000 c07c000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c065e00000000000 c078f00000000000 407ce00000000000 c077300000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c072e00000000000 405b800000000000 c077900000000000 c07d000000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c072e00000000000 405b800000000000 c077900000000000 c07cfffffffffffe 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c06f600000000000 4024000000000000 407ac00000000000 c06a600000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c06f600000000000 4024000000000000 407ac00000000000 c06a600000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4071000000000000 c071100000000000 c073900000000000 4067800000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c050000000000000 406b600000000000 c042800000000000 c061600000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c050000000000000 406b600000000000 c042800000000000 c0615fffffffffff 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c070000000000000 c07a300000000000 4060600000000000 4060a00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c070000000000000 c07a300000000000 4060600000000000 4060a00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c06fe00000000000 c071000000000000 4037000000000000 406d200000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c06d400000000000 4071800000000000 407d300000000000 c069800000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c06d400000000000 4071800000000000 407d2fffffffffff c0697ffffffffffe 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c046800000000000 c07e600000000000 c06a000000000000 c073500000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
c046800000000000 c07e600000000000 c06a000000000000 c073500000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4071800000000000 c071e00000000000 c079900000000000 4067c00000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4033000000000000 4076600000000000 c074d00000000000 4071600000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
4033000000000000 4076600000000000 c074cffffffffffe 4071600000000000 3fe6a09e667f3bcd 3fe6a09e667f3bcd 0
